"writer","childLabel","parentLabel","spouseLabel"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso I d'Este, Duke of Ferrara","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso I of Asturias","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso I of Asturias","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VIII of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VIII of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VIII of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VIII of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VIII of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VII of León and Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VII of León and Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VII of León and Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VII of León and Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VII of León and Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VII of León and Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso VII of León and Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso V of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso V of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XIII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XIII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XIII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XIII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XIII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XIII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XII of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XI of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XI of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XI of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso XI of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso d'Este, Lord of Montecchio","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso de la Cerda","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso de la Cerda","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso of Aragon (1481–1500)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso of Aragon and Foix","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonso of Molina","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfonsyna Miączyńska","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfred Corning Clark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfred Corning Clark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfred Ely Beach","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfred Gwynne Vanderbilt","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfred Gwynne Vanderbilt","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfred Lichtenstein (philatelist)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alfred Moss","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alice Claypoole Gwynne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alice Claypoole Gwynne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alice Claypoole Gwynne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alice Claypoole Gwynne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Alice Claypoole Gwynne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Castile, Marchioness of Montferrat","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Berengaria of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Berengaria of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Berengaria of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Berenguela of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Berenguela of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Berenguela of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Berenguela of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bermudo II of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Anjou","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Anjou","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Navarre, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Captain Isaac Edward Emerson","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cesare d'Este, Duke of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles Edward, Duke of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles Edward, Duke of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles Edward, Duke of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles Edward, Duke of Saxe-Coburg and Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Churchill Julius","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Aragon, Queen of Majorca","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Aragon, Queen of Majorca","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Sicily, Queen of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Sicily, Queen of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Sicily, Queen of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance of Sicily, Queen of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cornelius Vanderbilt II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cornelius Vanderbilt II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cornelius Vanderbilt II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cornelius Vanderbilt II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cornelius Vanderbilt II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of England, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of England, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of England, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of England, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of England, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Naples, Duchess of Ferrara","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Naples, Duchess of Ferrara","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Naples, Duchess of Ferrara","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Hohenstaufen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Hohenstaufen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elvira Menéndez (died 1022)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elvira Menéndez (died 1022)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elvira Menéndez (died 921)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elvira Menéndez (died 921)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elvira of Castile, Queen of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elvira of Castile, Queen of Sicily","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elvira of Castile, Queen of Sicily","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ercole II d'Este","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ercole II d'Este","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ercole I d'Este","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ercole d'Este I","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ermesinda","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Felicie de Roucy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand II of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand IV of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand IV of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francesco I d'Este, Duke of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francesco I d'Este, Duke of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francesco I d'Este, Duke of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francesco I d'Este, Duke of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis of Assisi de Bourbon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis of Assisi de Bourbon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis of Assisi de Bourbon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis of Assisi de Bourbon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"García Ramírez of Navarre","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"García Ramírez of Navarre","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry II of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry II of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hilary Marquand","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Luisa Fernanda, Duchess of Montpensier","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Maria Teresa of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Alfonso, Duke of Calabria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Alfonso, Duke of Galliera","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Jaime, Duke of Segovia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Jaime, Duke of Segovia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Juan, Count of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Juan, Count of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Juan, Count of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Juan, Count of Barcelona","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ippolita Maria Sforza","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella II of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella II of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella II of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella II of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Clermont","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Clermont","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Clermont","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Clermont","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Portugal, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Portugal, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"James II of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"James II of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Laura Dianti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Laura Martinozzi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lucrezia Borgia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lucrezia Borgia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lucrezia Borgia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria Caterina Farnese","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria Caterina Farnese","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria Caterina Farnese","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria Christina of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria Christina of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria Christina of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Portugal, Queen of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Romania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Romania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Romania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Romania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Romania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"María de Molina","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"María de Molina","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"María del Carmen Martínez-Bordiú y Franco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mercedes, Princess of Asturias","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mercedes, Princess of Asturias","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Moses Yale Beach","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ordoño II of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ordoño II of León","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ordoño I of Asturias","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter III of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter III of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter III of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter III of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter IV of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter IV of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter IV of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter IV of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter IV of Aragon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter of Cantabria","Geoffrey A. Landis"
