"writer","birthPlaceLabel","nationality","country","deathPlaceLabel"
"http://dbpedia.org/resource/Arantxa_Urretabizkaia","Donostia-San Sebastián",,,
"http://dbpedia.org/resource/Arto_Paasilinna","Lapland, Finland",,,
"http://dbpedia.org/resource/Aurora_Levins_Morales","Maricao, Puerto Rico",,,
"http://dbpedia.org/resource/Ana_María_Shua","Argentina",,,
"http://dbpedia.org/resource/Ana_Lucia_Araujo","Brazil",,,
"http://dbpedia.org/resource/Ana_Maria_Machado","Brazil",,,
"http://dbpedia.org/resource/Astrid_Cabral","Brazil",,,
"http://dbpedia.org/resource/Vasant_Lad","British India",,,
"http://dbpedia.org/resource/Azizur_Rahman_Aziz","British Raj",,,
"http://dbpedia.org/resource/Ana_María_Shua","Buenos Aires",,,
"http://dbpedia.org/resource/Ivan_Aralica","Croatia",,,
"http://dbpedia.org/resource/Allison_Cameron_(composer)","Edmonton",,,
"http://dbpedia.org/resource/Ayun_Halliday","Indiana",,,
"http://dbpedia.org/resource/Ayun_Halliday","Indianapolis",,,
"http://dbpedia.org/resource/Baraguru_Ramachandrappa","Karnataka",,,
"http://dbpedia.org/resource/Ankur_Betageri","Karnataka",,,
"http://dbpedia.org/resource/Altaf_Fatima","Lucknow",,,
"http://dbpedia.org/resource/James_Wolcott","Maryland",,,
"http://dbpedia.org/resource/Judy_Blume","New Jersey",,,
"http://dbpedia.org/resource/Peter_Doyle_(writer)","New South Wales",,,
"http://dbpedia.org/resource/Martin_Greenberg","New York",,,
"http://dbpedia.org/resource/Elizabeth_Levy","New York",,,
"http://dbpedia.org/resource/Dennis_McDougal","Pasadena, California",,,
"http://dbpedia.org/resource/Ana_Maria_Machado","Rio de Janeiro",,,
"http://dbpedia.org/resource/Angus_Konstam","Scotland",,,
"http://dbpedia.org/resource/Peter_Doyle_(writer)","Sydney",,,
"http://dbpedia.org/resource/Alper_Kaya","Turkey",,,
"http://dbpedia.org/resource/Selçuk_Altun","Turkey",,,
"http://dbpedia.org/resource/Meltem_Arıkan","Turkey",,,
"http://dbpedia.org/resource/Johan_Henrik_Wiers-Jenssen","Oslo","Norwegian","http://dbpedia.org/resource/Norway","New York City"
"http://dbpedia.org/resource/Vicente_Huidobro","Santiago","Chilean",,"Cartagena, Chile"
"http://dbpedia.org/resource/Vicente_Huidobro","Santiago","Chilean",,"Santiago"
"http://dbpedia.org/resource/Amar_Goswami","Multan","Indian",,"Ghaziabad, Uttar Pradesh"
"http://dbpedia.org/resource/Carlos_Oquendo_de_Amat","Peru","Peruvian",,"Spain"
"http://dbpedia.org/resource/Carlos_Oquendo_de_Amat","Peru","Peruvian",,"Guadarrama"
"http://dbpedia.org/resource/Ted_Hughes","Yorkshire","English",,"London"
"http://dbpedia.org/resource/Lyubov_Dostoyevskaya","Kingdom of Saxony","Russian",,"Bolzano"
"http://dbpedia.org/resource/Lyubov_Dostoyevskaya","Kingdom of Saxony","Russian",,"Kingdom of Italy"
"http://dbpedia.org/resource/Anton_Vodnik","Ljubljana","Slovenian",,"Ljubljana"
"http://dbpedia.org/resource/Anton_Vodnik","Ljubljana","Slovenian",,"SFR Yugoslavia"
"http://dbpedia.org/resource/Anton_Vodnik","Ljubljana","Slovenian",,"Slovenia"
"http://dbpedia.org/resource/Joseph_Auslander","Philadelphia, Pennsylvania","United States",,"Coral Gables, Florida"
"http://dbpedia.org/resource/Austin_Clarke_(novelist)","Barbados","Barbadian, Canadian",,"Toronto"
"http://dbpedia.org/resource/Austin_Clarke_(novelist)","Barbados","Barbadian, Canadian",,"Ontario"
"http://dbpedia.org/resource/Wallace_Stevens","Reading, Pennsylvania","American",,"Connecticut"
"http://dbpedia.org/resource/Wallace_Stevens","Reading, Pennsylvania","American",,"Hartford, Connecticut"
"http://dbpedia.org/resource/Ayodhya_Prasad_Upadhyay","Uttar Pradesh","Indian",,"India"
"http://dbpedia.org/resource/Ayodhya_Prasad_Upadhyay","Uttar Pradesh","Indian",,"Uttar Pradesh"
"http://dbpedia.org/resource/Ayodhya_Prasad_Upadhyay","Uttar Pradesh","Indian",,"Azamgarh"
"http://dbpedia.org/resource/Anton_Matthias_Sprickmann","Münster",,"http://dbpedia.org/resource/Germany","Münster"
"http://dbpedia.org/resource/Anna_Barkova","Russian Empire",,,"Moscow"
"http://dbpedia.org/resource/Ghazaros_Aghayan","Russian Empire",,,"Tbilisi"
"http://dbpedia.org/resource/Jacob_Grimm","Holy Roman Empire",,,"Berlin"
"http://dbpedia.org/resource/Andrew_Macphail","Prince Edward Island",,,"Canada"
"http://dbpedia.org/resource/Arthur_Henry_Neumann","Bedfordshire",,,"England"
"http://dbpedia.org/resource/Amarkant","Uttar Pradesh",,,"India"
"http://dbpedia.org/resource/Arthur_Henry_Neumann","Bedfordshire",,,"London"
"http://dbpedia.org/resource/August_Coppola","Hartford, Connecticut",,,"Los Angeles"
"http://dbpedia.org/resource/Nathan_Birnbaum","Vienna",,,"Netherlands"
"http://dbpedia.org/resource/Andrew_Sarris","Brooklyn",,,"New York (state)"
"http://dbpedia.org/resource/Andrew_Sarris","Brooklyn",,,"New York City"
"http://dbpedia.org/resource/Juliusz_Słowacki","Russian Empire",,,"Paris"
"http://dbpedia.org/resource/August_Coppola","Hartford, Connecticut",,,"United States"
"http://dbpedia.org/resource/János_Arany","Salonta",,,"Budapest"
"http://dbpedia.org/resource/Eleni_Ourani","Athens",,,"Greece"
"http://dbpedia.org/resource/August_Coppola","Hartford, Connecticut",,,"California"
"http://dbpedia.org/resource/Ana_Rosa_Núñez","Havana",,,"Miami"
"http://dbpedia.org/resource/Ana_Rosa_Núñez","Havana",,,"Miami, Florida"
"http://dbpedia.org/resource/Andrew_Macphail","Prince Edward Island",,,"Montreal"
"http://dbpedia.org/resource/Andrew_Macphail","Prince Edward Island",,,"Quebec"
"http://dbpedia.org/resource/Barbro_Alving","Uppsala",,,"Stockholm"
"http://dbpedia.org/resource/Barbro_Alving","Uppsala",,,"Sweden"
"http://dbpedia.org/resource/Arthur_Henry_Neumann","Bedfordshire",,,"United Kingdom of Great Britain and Ireland"
"http://dbpedia.org/resource/Anton_Makarenko","Russian Empire",,,"Golitsyno"
"http://dbpedia.org/resource/Anton_Makarenko","Russian Empire",,,"Golitsyno, Moscow Oblast"
"http://dbpedia.org/resource/Majaz","Uttar Pradesh",,,"Lucknow"
"http://dbpedia.org/resource/Andrew_Sarris","Brooklyn",,,"Manhattan"
"http://dbpedia.org/resource/Anna_Barkova","Russian Empire",,,"Soviet Union"
"http://dbpedia.org/resource/Anton_Makarenko","Russian Empire",,,"Soviet Union"
"http://dbpedia.org/resource/Jorge_Enrique_Adoum","Ecuador",,,"Ecuador"
"http://dbpedia.org/resource/Anton_Makarenko","Russian Empire",,,"Russian SFSR"
"http://dbpedia.org/resource/Amarkant","Uttar Pradesh",,,"Uttar Pradesh"
"http://dbpedia.org/resource/Andrej_Hieng","Ljubljana",,,"Ljubljana"
"http://dbpedia.org/resource/Anton_Funtek","Ljubljana",,,"Ljubljana"
"http://dbpedia.org/resource/Atanas_Dalchev","Thessaloniki",,,"Sofia"
"http://dbpedia.org/resource/August_von_Platen-Hallermünde","Holy Roman Empire",,,"Kingdom of the Two Sicilies"
"http://dbpedia.org/resource/Nathan_Birnbaum","Vienna",,,"Scheveningen"
"http://dbpedia.org/resource/Anton_Funtek","Ljubljana",,,"Kingdom of Yugoslavia"
"http://dbpedia.org/resource/Arthur_Henry_Neumann","Bedfordshire",,,"Westminster"
"http://dbpedia.org/resource/Atanas_Dalchev","Thessaloniki",,,"People's Republic of Bulgaria"
"http://dbpedia.org/resource/Andrej_Hieng","Ljubljana",,,"Slovenia"
"http://dbpedia.org/resource/Augustus_Baldwin_Longstreet","Augusta, Georgia",,,"Oxford, Mississippi"
"http://dbpedia.org/resource/Racey_Helps","Bristol",,,"Barnstaple"
"http://dbpedia.org/resource/August_von_Platen-Hallermünde","Holy Roman Empire",,,"Syracuse, Sicily"
"http://dbpedia.org/resource/Jorge_Enrique_Adoum","Ecuador",,,"Quito"
"http://dbpedia.org/resource/Jacob_Grimm","Holy Roman Empire",,,"Kingdom of Prussia"
"http://dbpedia.org/resource/Angelo_Maria_Bandini","Florence",,,"Fiesole"
"http://dbpedia.org/resource/Vicente_Huidobro","Santiago","Chilean",,
"http://dbpedia.org/resource/Ann_Copeland","Hartford, Connecticut","American-Canadian","http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Judith_Adong","Uganda","Ugandan",,
"http://dbpedia.org/resource/Richard_Price_(writer)","The Bronx","American",,
"http://dbpedia.org/resource/Allyssa_Wolf","Columbus, Ohio","American",,
"http://dbpedia.org/resource/Sarah_Dessen","Evanston, Illinois","American",,
"http://dbpedia.org/resource/Karim_Alrawi","Alexandria","Canadian, British, Egyptian",,
"http://dbpedia.org/resource/Homen_Borgohain","Assam","Indian",,
"http://dbpedia.org/resource/Jessica_Amanda_Salmonson","Washington (state)","United States",,
"http://dbpedia.org/resource/Margaret_Weis","Independence, Missouri","American",,
"http://dbpedia.org/resource/Tucker_Reed","Palo Alto, California","American",,
"http://dbpedia.org/resource/Andrew_Miller_(novelist)","Bristol","British",,
"http://dbpedia.org/resource/Andrew_O'Hagan","Glasgow","Scottish",,
"http://dbpedia.org/resource/Carol_Ann_Duffy","Glasgow","British",,
"http://dbpedia.org/resource/Andy_Coogan","Glasgow","Scottish",,
"http://dbpedia.org/resource/Andy_Weir","Davis, California","American",,
"http://dbpedia.org/resource/Ann_Marie_Di_Mambro","Glasgow","Scottish",,
"http://dbpedia.org/resource/Maureen_Child","Southern California","American",,
"http://dbpedia.org/resource/Arthur_Gakwandi","Uganda","Ugandan",,
"http://dbpedia.org/resource/Sarah_Thomas_(writer)","Thiruvananthapuram","Indian",,
"http://dbpedia.org/resource/Bárbara_Jacobs","Mexico City","Mexican",,
"http://dbpedia.org/resource/Alvin_Tresselt","Passaic, New Jersey",,"http://dbpedia.org/resource/United_States",
"http://dbpedia.org/resource/Arupa_Kalita_Patangia","Assam",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Naoki_Hisaya","Osaka Prefecture",,"http://dbpedia.org/resource/Japan",
"http://dbpedia.org/resource/David_Storey","Yorkshire",,,
"http://dbpedia.org/resource/Alojz_Ihan","Socialist Federal Republic of Yugoslavia",,,
"http://dbpedia.org/resource/Ana_Tasić","Socialist Federal Republic of Yugoslavia",,,
"http://dbpedia.org/resource/Antonella_Colonna_Vilasi","Kingdom of Italy",,,
"http://dbpedia.org/resource/Linn_Ullmann","Oslo",,,
"http://dbpedia.org/resource/Arnaldur_Indriðason","Reykjavík",,,
"http://dbpedia.org/resource/Samira_Fazal","Sialkot",,,
"http://dbpedia.org/resource/Alper_Kaya","Ankara",,,
"http://dbpedia.org/resource/Meltem_Arıkan","Ankara",,,
"http://dbpedia.org/resource/Arun_Sarma","Assam",,,
"http://dbpedia.org/resource/Rex_Reed","Fort Worth, Texas",,,
"http://dbpedia.org/resource/James_V._Hart","Fort Worth, Texas",,,
"http://dbpedia.org/resource/Hirohiko_Araki","Sendai",,,
"http://dbpedia.org/resource/Anhua_Gao","Shandong",,,
"http://dbpedia.org/resource/Andrzej_Bart","Wrocław",,,
"http://dbpedia.org/resource/Selçuk_Altun","Artvin",,,
"http://dbpedia.org/resource/Alojz_Ihan","Ljubljana",,,
"http://dbpedia.org/resource/Alonso_Mayo","Peru",,,
"http://dbpedia.org/resource/Marie_Arana","Peru",,,
"http://dbpedia.org/resource/James_Wolcott","Baltimore",,,
"http://dbpedia.org/resource/Andrew_Neiderman","Brooklyn, New York",,,
"http://dbpedia.org/resource/Ángela_Becerra","Colombia",,,
"http://dbpedia.org/resource/Judy_Blume","Elizabeth, New Jersey",,,
"http://dbpedia.org/resource/Andrew_Migliore","Washington D.C.",,,
"http://dbpedia.org/resource/Alonso_Mayo","Lima",,,
"http://dbpedia.org/resource/Marie_Arana","Lima",,,
"http://dbpedia.org/resource/Álvaro_Enrigue","Mexico City",,,
"http://dbpedia.org/resource/Azadeh_Moaveni","Palo Alto, California",,,
"http://dbpedia.org/resource/Carol_Ryrie_Brink","Moscow, Idaho","United States",,"La Jolla, California"
"http://dbpedia.org/resource/Carol_Ryrie_Brink","Moscow, Idaho","United States",,"La Jolla"
"http://dbpedia.org/resource/Álvares_de_Azevedo","São Paulo","Brazilian",,"Rio de Janeiro"
"http://dbpedia.org/resource/Álvares_de_Azevedo","São Paulo","Brazilian",,"Empire of Brazil"
"http://dbpedia.org/resource/Anton_Vodnik","Slovenia","Slovenian",,"Ljubljana"
"http://dbpedia.org/resource/Anton_Vodnik","Slovenia","Slovenian",,"SFR Yugoslavia"
"http://dbpedia.org/resource/Anton_Vodnik","Slovenia","Slovenian",,"Slovenia"
"http://dbpedia.org/resource/Maurice_Maeterlinck","Ghent","Belgian",,"Nice"
"http://dbpedia.org/resource/Aram_Haigaz","Ottoman Empire","American",,"New York (state)"
"http://dbpedia.org/resource/Aram_Haigaz","Ottoman Empire","American",,"Queens"
"http://dbpedia.org/resource/Gregório_de_Matos","Salvador, Bahia","Portuguese",,"Pernambuco"
"http://dbpedia.org/resource/Gregório_de_Matos","Salvador, Bahia","Portuguese",,"Recife"
"http://dbpedia.org/resource/Gregório_de_Matos","Salvador, Bahia","Portuguese",,"Colonial Brazil"
"http://dbpedia.org/resource/Madeleine_de_Scudéry","Le Havre","France",,"Paris"
"http://dbpedia.org/resource/George_Mills_(writer)","Bude","British",,"United Kingdom"
"http://dbpedia.org/resource/George_Mills_(writer)","Bude","British",,"Budleigh Salterton"
"http://dbpedia.org/resource/George_Mills_(writer)","Bude","British",,"Devon"
"http://dbpedia.org/resource/Newton_Arvin","Valparaiso, Indiana","American",,"Northampton, Massachusetts"
"http://dbpedia.org/resource/Mark_O'Donnell","Cleveland","American",,"New York City, New York"
"http://dbpedia.org/resource/Mark_O'Donnell","Cleveland","American",,"New York City"
"http://dbpedia.org/resource/Mark_O'Donnell","Cleveland","American",,"United States"
"http://dbpedia.org/resource/Émile_Augier","Valence, Drôme","French",,"Croissy-sur-Seine"
"http://dbpedia.org/resource/Harriet_Martineau","Norwich","British",,"United Kingdom of Great Britain and Ireland"
"http://dbpedia.org/resource/Harriet_Martineau","Norwich","British",,"Ambleside"
"http://dbpedia.org/resource/Mary_Augusta_Ward","Tasmania","British",,"London"
"http://dbpedia.org/resource/Humayun_Azad","Munshiganj","Bangladeshi",,"Munich"
"http://dbpedia.org/resource/Anton_Tausche","Teplice",,"http://dbpedia.org/resource/Germany","Teplice"
"http://dbpedia.org/resource/Marc-Gilbert_Sauvajon","Valence, Drôme",,"http://dbpedia.org/resource/France","Montpellier"
"http://dbpedia.org/resource/Georges_Jean-Aubry","Le Havre",,"http://dbpedia.org/resource/France","Paris"
"http://dbpedia.org/resource/Auguste_Defauconpret","Lille",,"http://dbpedia.org/resource/France","Fontainebleau"
"http://dbpedia.org/resource/Leonardo_de_Benedetti","Turin",,"http://dbpedia.org/resource/Italy","Italy"
"http://dbpedia.org/resource/Leonardo_de_Benedetti","Turin",,"http://dbpedia.org/resource/Italy","Turin"
"http://dbpedia.org/resource/Birgitta_Trotzig","Gothenburg",,,"Lund"
"http://dbpedia.org/resource/Anton_Koolhaas","Utrecht",,,"Amsterdam"
"http://dbpedia.org/resource/Ion_Luca_Caragiale","Wallachia",,,"Berlin"
"http://dbpedia.org/resource/George_Ranetti","Mizil",,,"Bucharest"
"http://dbpedia.org/resource/Arshag_Chobanian","Ottoman Empire",,,"France"
"http://dbpedia.org/resource/Lillie_Hayward","Saint Paul, Minnesota",,,"Hollywood"
"http://dbpedia.org/resource/Mustafa_Wahbi_al-Tal","Ottoman Empire",,,"Jordan"
"http://dbpedia.org/resource/Anšlavs_Eglītis","Russian empire",,,"Los Angeles"
"http://dbpedia.org/resource/Andy_Glazer","Amityville, New York",,,"Los Angeles"
"http://dbpedia.org/resource/Andy_Glazer","Amityville, New York",,,"Los Angeles, California"
"http://dbpedia.org/resource/Anton_Koolhaas","Utrecht",,,"Netherlands"
"http://dbpedia.org/resource/Anton_Myrer","Worcester",,,"New York (state)"
"http://dbpedia.org/resource/Arshag_Chobanian","Ottoman Empire",,,"Paris"
"http://dbpedia.org/resource/Andy_Glazer","Amityville, New York",,,"United States"
"http://dbpedia.org/resource/Arthur_C._Sidman","Homer, New York",,,"United States"
"http://dbpedia.org/resource/Khawaja_Reazuddin_Atash","Patna",,,"United States"
"http://dbpedia.org/resource/Meindert_DeJong","Friesland",,,"Michigan"
"http://dbpedia.org/resource/Arandzar","Ottoman Empire",,,"Adana"
"http://dbpedia.org/resource/Arandzar","Kayseri",,,"Adana"
"http://dbpedia.org/resource/Anšlavs_Eglītis","Russian empire",,,"California"
"http://dbpedia.org/resource/Khawaja_Reazuddin_Atash","Patna",,,"Chicago"
"http://dbpedia.org/resource/Lillie_Hayward","Saint Paul, Minnesota",,,"Hollywood, California"
"http://dbpedia.org/resource/Birgitta_Trotzig","Gothenburg",,,"Sweden"
"http://dbpedia.org/resource/Arvid_Mörne","Kuopio",,,"Kauniainen"
"http://dbpedia.org/resource/Alojz_Gradnik","Slovenia",,,"Medana"
"http://dbpedia.org/resource/Arandzar","Ottoman Empire",,,"Ottoman Turkey"
"http://dbpedia.org/resource/Arandzar","Kayseri",,,"Ottoman Turkey"
"http://dbpedia.org/resource/Arthur_C._Sidman","Homer, New York",,,"Higgins Beach"
"http://dbpedia.org/resource/Ion_Luca_Caragiale","Wallachia",,,"German Empire"
"http://dbpedia.org/resource/Arthur_C._Sidman","Homer, New York",,,"Maine"
"http://dbpedia.org/resource/Oton_Župančič","Slovenia",,,"Socialist Federal Republic of Yugoslavia"
"http://dbpedia.org/resource/Danilo_Lokar","Slovenia",,,"Socialist Federal Republic of Yugoslavia"
"http://dbpedia.org/resource/Alojz_Gradnik","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Dragotin_Kette","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Ivan_Cankar","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Kajetan_Kovič","Kingdom of Yugoslavia",,,"Ljubljana"
"http://dbpedia.org/resource/Kajetan_Kovič","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Oton_Župančič","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Andrej_Hieng","Kingdom of Yugoslavia",,,"Ljubljana"
"http://dbpedia.org/resource/Andrej_Hieng","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Anton_Ingolič","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Danilo_Lokar","Slovenia",,,"Ljubljana"
"http://dbpedia.org/resource/Atanas_Dalchev","Ottoman Empire",,,"Sofia"
"http://dbpedia.org/resource/Augusto_Monterroso","Tegucigalpa",,,"Mexico City"
"http://dbpedia.org/resource/Aurania_Rouverol","Utah",,,"Palo Alto, California"
"http://dbpedia.org/resource/William_Saroyan","Fresno, California",,,"Fresno, California"
"http://dbpedia.org/resource/Alojz_Gradnik","Slovenia",,,"Socialist Republic of Slovenia"
"http://dbpedia.org/resource/Oton_Župančič","Slovenia",,,"Socialist Republic of Slovenia"
"http://dbpedia.org/resource/Danilo_Lokar","Slovenia",,,"Socialist Republic of Slovenia"
"http://dbpedia.org/resource/Atanas_Dalchev","Ottoman Empire",,,"People's Republic of Bulgaria"
"http://dbpedia.org/resource/Allison_Danzig","Waco, Texas",,,"Ridgewood, New Jersey"
"http://dbpedia.org/resource/Anton_Myrer","Worcester",,,"Saugerties (village), New York"
"http://dbpedia.org/resource/Kajetan_Kovič","Kingdom of Yugoslavia",,,"Slovenia"
"http://dbpedia.org/resource/Kajetan_Kovič","Slovenia",,,"Slovenia"
"http://dbpedia.org/resource/Andrej_Hieng","Kingdom of Yugoslavia",,,"Slovenia"
"http://dbpedia.org/resource/Andrej_Hieng","Slovenia",,,"Slovenia"
"http://dbpedia.org/resource/Anton_Ingolič","Slovenia",,,"Slovenia"
"http://dbpedia.org/resource/Miroslav_Krleža","Austro-Hungarian Empire",,,"Zagreb"
"http://dbpedia.org/resource/Miroslav_Krleža","Zagreb",,,"Zagreb"
"http://dbpedia.org/resource/Mustafa_Wahbi_al-Tal","Ottoman Empire",,,"Irbid"
"http://dbpedia.org/resource/Dragotin_Kette","Slovenia",,,"Duchy of Carniola"
"http://dbpedia.org/resource/Miroslav_Krleža","Austro-Hungarian Empire",,,"SR Croatia"
